time,BH,lstm_equity
2023-05-10 16:30:00+00:00,1.0194832374,1.0050214754
2023-05-10 17:00:00+00:00,1.0190650546,1.0050214754
2023-05-10 17:30:00+00:00,1.0192137418,1.0050214754
2023-05-11 06:00:00+00:00,1.0183689152,1.0050214754
2023-05-11 06:30:00+00:00,1.0147760808,1.0050214754
2023-05-11 07:00:00+00:00,1.0147575132,1.0050214754
2023-05-11 07:30:00+00:00,1.0147389456,1.0050214754
2023-05-11 08:00:00+00:00,1.0149988922,1.0050214754
2023-05-11 08:30:00+00:00,1.0145718370,1.0050214754
2023-05-11 09:00:00+00:00,1.0146646751,1.0050214754
2023-05-11 09:30:00+00:00,1.0145161341,1.0050214754
2023-05-11 10:00:00+00:00,1.0137919970,1.0050214754
2023-05-11 10:30:00+00:00,1.0140333760,1.0050214754
2023-05-11 11:00:00+00:00,1.0150917303,1.0050214754
2023-05-11 11:30:00+00:00,1.0148689189,1.0050214754
2023-05-11 12:00:00+00:00,1.0147946484,1.0050214754
2023-05-11 12:30:00+00:00,1.0149896084,1.0050214754
2023-05-11 13:00:00+00:00,1.0136341722,1.0050214754
2023-05-11 13:30:00+00:00,1.0120930599,1.0050214754
2023-05-11 14:00:00+00:00,1.0127522104,1.0050214754
2023-05-11 14:30:00+00:00,1.0135506180,1.0050214754
2023-05-11 15:00:00+00:00,1.0135691856,1.0050214754
2023-05-11 15:30:00+00:00,1.0133835094,1.0050214754
2023-05-11 16:00:00+00:00,1.0144604313,1.0050214754
2023-05-11 16:30:00+00:00,1.0142840389,1.0050214754
2023-05-11 17:00:00+00:00,1.0134206447,1.0050214754
2023-05-11 17:30:00+00:00,1.0131235628,1.0050214754
2023-05-12 06:00:00+00:00,1.0133646899,1.0050214754
2023-05-12 06:30:00+00:00,1.0135687206,1.0050214754
2023-05-12 07:00:00+00:00,1.0135687206,1.0050214754
2023-05-12 07:30:00+00:00,1.0115840585,1.0050214754
2023-05-12 08:00:00+00:00,1.0118901045,1.0050214754
2023-05-12 08:30:00+00:00,1.0121497799,1.0050214754
2023-05-12 09:00:00+00:00,1.0116675256,1.0050214754
2023-05-12 09:30:00+00:00,1.0118993786,1.0050214754
2023-05-12 10:00:00+00:00,1.0119550234,1.0050214754
2023-05-12 10:30:00+00:00,1.0113800279,1.0050214754
2023-05-12 11:00:00+00:00,1.0100074579,1.0050214754
2023-05-12 11:30:00+00:00,1.0101372956,1.0050214754
2023-05-12 12:00:00+00:00,1.0098127013,1.0050214754
2023-05-12 12:30:00+00:00,1.0096735895,1.0050214754
2023-05-12 13:00:00+00:00,1.0098961684,1.0050214754
2023-05-12 13:30:00+00:00,1.0098590719,1.0050214754
2023-05-12 14:00:00+00:00,1.0091356905,1.0050214754
2023-05-12 14:30:00+00:00,1.0073921556,1.0050214754
2023-05-12 15:00:00+00:00,1.0072808662,1.0050214754
2023-05-12 15:30:00+00:00,1.0067800636,1.0050214754
2023-05-12 16:00:00+00:00,1.0063905505,1.0050214754
2023-05-12 16:30:00+00:00,1.0064090987,1.0050214754
2023-05-12 17:00:00+00:00,1.0068449824,1.0050214754
2023-05-12 17:30:00+00:00,1.0066780482,1.0050214754
2023-05-15 06:00:00+00:00,1.0064742597,1.0050214754
2023-05-15 06:30:00+00:00,1.0068818367,1.0050214754
2023-05-15 07:00:00+00:00,1.0070948883,1.0050214754
2023-05-15 07:30:00+00:00,1.0072708874,1.0050214754
2023-05-15 08:00:00+00:00,1.0073635186,1.0050214754
2023-05-15 08:30:00+00:00,1.0067706793,1.0050214754
2023-05-15 09:00:00+00:00,1.0059740516,1.0050214754
2023-05-15 09:30:00+00:00,1.0068077318,1.0050214754
2023-05-15 10:00:00+00:00,1.0072523612,1.0050214754
2023-05-15 10:30:00+00:00,1.0076414119,1.0050214754
2023-05-15 11:00:00+00:00,1.0075673070,1.0050214754
2023-05-15 11:30:00+00:00,1.0076136226,1.0050214754
2023-05-15 12:00:00+00:00,1.0075487808,1.0050214754
2023-05-15 12:30:00+00:00,1.0077433062,1.0050214754
2023-05-15 13:00:00+00:00,1.0077433062,1.0049772424
2023-05-15 13:30:00+00:00,1.0077710955,1.0049065014
2023-05-15 14:00:00+00:00,1.0071597301,1.0055431393
2023-05-15 14:30:00+00:00,1.0064186810,1.0061004769
2023-05-15 15:00:00+00:00,1.0069374153,1.0058066227
2023-05-15 15:30:00+00:00,1.0072060456,1.0056666293
2023-05-15 16:00:00+00:00,1.0069744678,1.0057873099
2023-05-15 16:30:00+00:00,1.0077340430,1.0053916355
2023-05-15 17:00:00+00:00,1.0076228857,1.0054495107
2023-05-15 17:30:00+00:00,1.0074746758,1.0055266928
2023-05-16 06:00:00+00:00,1.0069371682,1.0056433527
2023-05-16 06:30:00+00:00,1.0079565792,1.0049440942
2023-05-16 07:00:00+00:00,1.0080770551,1.0047775562
2023-05-16 07:30:00+00:00,1.0090871988,1.0037232013
2023-05-16 08:00:00+00:00,1.0097359149,1.0030472318
2023-05-16 08:30:00+00:00,1.0093466852,1.0034527067
2023-05-16 09:00:00+00:00,1.0100139361,1.0027578029
2023-05-16 09:30:00+00:00,1.0095691022,1.0032209675
2023-05-16 10:00:00+00:00,1.0095320327,1.0032595835
2023-05-16 10:30:00+00:00,1.0096988454,1.0030858347
2023-05-16 11:00:00+00:00,1.0097915191,1.0029893330
2023-05-16 11:30:00+00:00,1.0089389208,1.0038778335
2023-05-16 12:00:00+00:00,1.0083458089,1.0044968285
2023-05-16 12:30:00+00:00,1.0084477501,1.0043903856
2023-05-16 13:00:00+00:00,1.0078639056,1.0050003112
2023-05-16 13:30:00+00:00,1.0078361034,1.0050293734
2023-05-16 14:00:00+00:00,1.0075117454,1.0053685529
2023-05-16 14:30:00+00:00,1.0070298420,1.0057257445
2023-05-16 15:00:00+00:00,1.0068166924,1.0058150810
2023-05-16 15:30:00+00:00,1.0068815640,1.0057811150
2023-05-16 16:00:00+00:00,1.0070113072,1.0057131931
2023-05-16 16:30:00+00:00,1.0070669115,1.0056840878
2023-05-16 17:00:00+00:00,1.0071966547,1.0056161849
2023-05-16 17:30:00+00:00,1.0070854462,1.0056743865
2023-05-17 06:00:00+00:00,1.0077349872,1.0054834292
2023-05-17 06:30:00+00:00,1.0071411212,1.0059502860
2023-05-17 07:00:00+00:00,1.0062503221,1.0066702871
2023-05-17 07:30:00+00:00,1.0051089859,1.0075213019
2023-05-17 08:00:00+00:00,1.0061760889,1.0067197983
2023-05-17 08:30:00+00:00,1.0048584487,1.0077096969
2023-05-17 09:00:00+00:00,1.0046914238,1.0078353392
2023-05-17 09:30:00+00:00,1.0050254735,1.0075840911
2023-05-17 10:00:00+00:00,1.0049883569,1.0076120003
2023-05-17 10:30:00+00:00,1.0049512402,1.0076399114
2023-05-17 11:00:00+00:00,1.0056657353,1.0071029404
2023-05-17 11:30:00+00:00,1.0044872823,1.0079889518
2023-05-17 12:00:00+00:00,1.0046450280,1.0078702464
2023-05-17 12:30:00+00:00,1.0043759324,1.0080727634
2023-05-17 13:00:00+00:00,1.0050069151,1.0078033920
2023-05-17 13:30:00+00:00,1.0035964833,1.0077731211
2023-05-17 14:00:00+00:00,1.0049048444,1.0077731211
2023-05-17 14:30:00+00:00,1.0040697202,1.0077731211
2023-05-17 15:00:00+00:00,1.0047099821,1.0077731211
2023-05-17 15:30:00+00:00,1.0048770069,1.0077731211
2023-05-17 16:00:00+00:00,1.0052852898,1.0077731211
2023-05-17 16:30:00+00:00,1.0060461806,1.0077731211
2023-05-17 17:00:00+00:00,1.0062688804,1.0077731211
2023-05-17 17:30:00+00:00,1.0062317638,1.0077731211
2023-05-18 06:00:00+00:00,1.0064547473,1.0077731211
2023-05-18 06:30:00+00:00,1.0058415426,1.0077731211
2023-05-18 07:00:00+00:00,1.0053769936,1.0077731211
2023-05-18 07:30:00+00:00,1.0049496085,1.0077731211
2023-05-18 08:00:00+00:00,1.0050982642,1.0077731211
2023-05-18 08:30:00+00:00,1.0049681904,1.0077731211
2023-05-18 09:00:00+00:00,1.0041691661,1.0077731211
2023-05-18 09:30:00+00:00,1.0051168461,1.0077731211
2023-05-18 10:00:00+00:00,1.0042249120,1.0077731211
2023-05-18 10:30:00+00:00,1.0048566987,1.0077731211
2023-05-18 11:00:00+00:00,1.0044571866,1.0077731211
2023-05-18 11:30:00+00:00,1.0048195348,1.0077731211
2023-05-18 12:00:00+00:00,1.0045315144,1.0077731211
2023-05-18 12:30:00+00:00,1.0025153716,1.0077731211
2023-05-18 13:00:00+00:00,1.0022552242,1.0077731211
2023-05-18 13:30:00+00:00,1.0013818720,1.0077731211
2023-05-18 14:00:00+00:00,1.0019950767,1.0077731211
2023-05-18 14:30:00+00:00,1.0005828476,1.0077731211
2023-05-18 15:00:00+00:00,1.0009080319,1.0077731211
2023-05-18 15:30:00+00:00,1.0011403064,1.0077731211
2023-05-18 16:00:00+00:00,1.0003412821,1.0077731211
2023-05-18 16:30:00+00:00,0.9999975158,1.0077731211
2023-05-18 17:00:00+00:00,1.0002855362,1.0077731211
2023-05-18 17:30:00+00:00,1.0003227001,1.0077731211
2023-05-19 06:00:00+00:00,1.0023105638,1.0077731211
2023-05-19 06:30:00+00:00,1.0014931246,1.0077731211
2023-05-19 07:00:00+00:00,1.0012330303,1.0077731211
2023-05-19 07:30:00+00:00,1.0011401395,1.0077731211
2023-05-19 08:00:00+00:00,1.0014838355,1.0077731211
2023-05-19 08:30:00+00:00,1.0021247822,1.0077731211
2023-05-19 09:00:00+00:00,1.0021805167,1.0077731211
2023-05-19 09:30:00+00:00,1.0034624101,1.0077731211
2023-05-19 10:00:00+00:00,1.0030165341,1.0077731211
2023-05-19 10:30:00+00:00,1.0027007053,1.0077731211
2023-05-19 11:00:00+00:00,1.0028679088,1.0077731211
2023-05-19 11:30:00+00:00,1.0040290441,1.0077731211
2023-05-19 12:00:00+00:00,1.0044656309,1.0077731211
2023-05-19 12:30:00+00:00,1.0037689497,1.0077731211
2023-05-19 13:00:00+00:00,1.0027378616,1.0077731211
2023-05-19 13:30:00+00:00,1.0027657288,1.0077731211
2023-05-19 14:00:00+00:00,1.0026263926,1.0077731211
2023-05-19 14:30:00+00:00,1.0019111332,1.0077731211
2023-05-19 15:00:00+00:00,1.0044377636,1.0077731211
2023-05-19 15:30:00+00:00,1.0049858194,1.0077731211
2023-05-19 16:00:00+00:00,1.0045120762,1.0077731211
2023-05-19 16:30:00+00:00,1.0051530229,1.0077731211
2023-05-19 17:00:00+00:00,1.0052180464,1.0077731211
2023-05-19 17:30:00+00:00,1.0050601320,1.0077731211
2023-05-22 06:00:00+00:00,1.0060642253,1.0077731211
2023-05-22 06:30:00+00:00,1.0050973207,1.0077731211
2023-05-22 07:00:00+00:00,1.0046138684,1.0077731211
2023-05-22 07:30:00+00:00,1.0047440286,1.0077731211
2023-05-22 08:00:00+00:00,1.0044279252,1.0077731211
2023-05-22 08:30:00+00:00,1.0050601321,1.0077731211
2023-05-22 09:00:00+00:00,1.0057853105,1.0077731211
2023-05-22 09:30:00+00:00,1.0058968764,1.0077731211
2023-05-22 10:00:00+00:00,1.0067336208,1.0077731211
2023-05-22 10:30:00+00:00,1.0061386026,1.0077731211
2023-05-22 11:00:00+00:00,1.0058596878,1.0077731211
2023-05-22 11:30:00+00:00,1.0061200082,1.0077731211
2023-05-22 12:00:00+00:00,1.0066592435,1.0077731211
2023-05-22 12:30:00+00:00,1.0058875793,1.0077731211
2023-05-22 13:00:00+00:00,1.0049299718,1.0077731211
2023-05-22 13:30:00+00:00,1.0052460753,1.0077731211
2023-05-22 14:00:00+00:00,1.0046882457,1.0077731211
2023-05-22 14:30:00+00:00,1.0039630673,1.0077731211
2023-05-22 15:00:00+00:00,1.0042977650,1.0077731211
2023-05-22 15:30:00+00:00,1.0045673827,1.0077731211
2023-05-22 16:00:00+00:00,1.0055249901,1.0077731211
2023-05-22 16:30:00+00:00,1.0050043492,1.0077731211
2023-05-22 17:00:00+00:00,1.0051902924,1.0077731211
2023-05-22 17:30:00+00:00,1.0057853106,1.0077731211
2023-05-23 06:00:00+00:00,1.0057387787,1.0077731211
2023-05-23 06:30:00+00:00,1.0059435187,1.0077731211
2023-05-23 07:00:00+00:00,1.0041660031,1.0077731211
2023-05-23 07:30:00+00:00,1.0054223623,1.0077731211
2023-05-23 08:00:00+00:00,1.0051990095,1.0077731211
2023-05-23 08:30:00+00:00,1.0053944432,1.0077731211
2023-05-23 09:00:00+00:00,1.0041846158,1.0077731211
2023-05-23 09:30:00+00:00,1.0033470430,1.0077731211
2023-05-23 10:00:00+00:00,1.0024629384,1.0077731211
2023-05-23 10:30:00+00:00,1.0030213203,1.0077731211
2023-05-23 11:00:00+00:00,1.0033563494,1.0077731211
2023-05-23 11:30:00+00:00,1.0025560020,1.0077731211
2023-05-23 12:00:00+00:00,1.0030027075,1.0077731211
2023-05-23 12:30:00+00:00,1.0017370420,1.0077731211
2023-05-23 13:00:00+00:00,1.0028817248,1.0077731211
2023-05-23 13:30:00+00:00,1.0034214940,1.0077731211
2023-05-23 14:00:00+00:00,1.0040171012,1.0077731211
2023-05-23 14:30:00+00:00,1.0031143839,1.0077731211
2023-05-23 15:00:00+00:00,1.0026490657,1.0077731211
2023-05-23 15:30:00+00:00,1.0023791811,1.0077731211
2023-05-23 16:00:00+00:00,1.0016067529,1.0077731211
2023-05-23 16:30:00+00:00,1.0019976202,1.0077731211
2023-05-23 17:00:00+00:00,1.0025466957,1.0077731211
2023-05-23 17:30:00+00:00,1.0030399330,1.0077731211
2023-05-24 06:00:00+00:00,1.0033468807,1.0077731211
2023-05-24 06:30:00+00:00,1.0024911478,1.0077731211
2023-05-24 07:00:00+00:00,1.0022586116,1.0077731211
2023-05-24 07:30:00+00:00,1.0030585359,1.0077731211
2023-05-24 08:00:00+00:00,1.0029934258,1.0077731211
2023-05-24 08:30:00+00:00,1.0024725449,1.0077731211
2023-05-24 09:00:00+00:00,1.0027236839,1.0077731211
2023-05-24 09:30:00+00:00,1.0021004871,1.0077731211
2023-05-24 10:00:00+00:00,1.0001285808,1.0077731211
2023-05-24 10:30:00+00:00,1.0000541693,1.0077731211
2023-05-24 11:00:00+00:00,1.0016540178,1.0077731211
2023-05-24 11:30:00+00:00,1.0027701912,1.0077731211
2023-05-24 12:00:00+00:00,1.0037468430,1.0077731211
2023-05-24 12:30:00+00:00,1.0035887184,1.0077731211
2023-05-24 13:00:00+00:00,1.0032352635,1.0077731211
2023-05-24 13:30:00+00:00,1.0017284294,1.0077731211
2023-05-24 14:00:00+00:00,1.0012261514,1.0077731211
2023-05-24 14:30:00+00:00,1.0010773283,1.0077731211
2023-05-24 15:00:00+00:00,1.0009471080,1.0077731211
2023-05-24 15:30:00+00:00,1.0006866676,1.0077731211
2023-05-24 16:00:00+00:00,1.0001006766,1.0077731211
2023-05-24 16:30:00+00:00,1.0004820358,1.0077731211
2023-05-24 17:00:00+00:00,1.0011145341,1.0077731211
2023-05-24 17:30:00+00:00,1.0005192416,1.0077731211
2023-05-25 06:00:00+00:00,1.0000161778,1.0077731211
2023-05-25 06:30:00+00:00,0.9998112260,1.0077731211
2023-05-25 07:00:00+00:00,0.9990938943,1.0077731211
2023-05-25 07:30:00+00:00,0.9987771505,1.0077731211
2023-05-25 08:00:00+00:00,0.9994572181,1.0077731211
2023-05-25 08:30:00+00:00,0.9989541544,1.0077731211
2023-05-25 09:00:00+00:00,0.9998578059,1.0077731211
2023-05-25 09:30:00+00:00,0.9997646459,1.0077731211
2023-05-25 10:00:00+00:00,0.9995503780,1.0077731211
2023-05-25 10:30:00+00:00,0.9989168903,1.0077731211
2023-05-25 11:00:00+00:00,0.9994851660,1.0077731211
2023-05-25 11:30:00+00:00,0.9998764378,1.0077731211
2023-05-25 12:00:00+00:00,0.9998112259,1.0077731211
2023-05-25 12:30:00+00:00,0.9985256186,1.0077731211
2023-05-25 13:00:00+00:00,0.9987119385,1.0077731211
2023-05-25 13:30:00+00:00,0.9980598188,1.0077731211
2023-05-25 14:00:00+00:00,0.9990659463,1.0077731211
2023-05-25 14:30:00+00:00,0.9994758500,1.0077731211
2023-05-25 15:00:00+00:00,0.9988237304,1.0077731211
2023-05-25 15:30:00+00:00,0.9990659463,1.0077731211
2023-05-25 16:00:00+00:00,0.9984697226,1.0077731211
2023-05-25 16:30:00+00:00,0.9979946068,1.0077731211
2023-05-25 17:00:00+00:00,0.9988237304,1.0077731211
2023-05-25 17:30:00+00:00,0.9994013220,1.0077731211
2023-05-26 06:00:00+00:00,0.9990662398,1.0077731211
2023-05-26 06:30:00+00:00,0.9986939262,1.0077731211
2023-05-26 07:00:00+00:00,0.9993640907,1.0077731211
2023-05-26 07:30:00+00:00,0.9997177886,1.0077731211
2023-05-26 08:00:00+00:00,0.9988242360,1.0077731211
2023-05-26 08:30:00+00:00,0.9988986987,1.0077731211
2023-05-26 09:00:00+00:00,0.9993547829,1.0077731211
2023-05-26 09:30:00+00:00,0.9992151653,1.0077731211
2023-05-26 10:00:00+00:00,0.9990103928,1.0077731211
2023-05-26 10:30:00+00:00,1.0000528708,1.0077731211
2023-05-26 11:00:00+00:00,1.0000807943,1.0077731211
2023-05-26 11:30:00+00:00,1.0008347294,1.0077731211
2023-05-26 12:00:00+00:00,1.0011139645,1.0077731211
2023-05-26 12:30:00+00:00,0.9998480984,1.0077731211
2023-05-26 13:00:00+00:00,0.9988986988,1.0077731211
2023-05-26 13:30:00+00:00,0.9980703011,1.0077731211
2023-05-26 14:00:00+00:00,0.9987683890,1.0077731211
2023-05-26 14:30:00+00:00,0.9964414293,1.0077731211
2023-05-26 15:00:00+00:00,0.9962180411,1.0077731211
2023-05-26 15:30:00+00:00,0.9970743624,1.0077731211
2023-05-26 16:00:00+00:00,0.9975769857,1.0077731211
2023-05-26 16:30:00+00:00,0.9977724503,1.0077731211
2023-05-26 17:00:00+00:00,0.9979586071,1.0077731211
2023-05-26 17:30:00+00:00,0.9984333069,1.0077731211
2023-05-29 06:00:00+00:00,0.9990191764,1.0077731211
2023-05-29 06:30:00+00:00,0.9984519059,1.0077731211
2023-05-29 07:00:00+00:00,0.9983310122,1.0077731211
2023-05-29 07:30:00+00:00,0.9976707465,1.0077731211
2023-05-29 08:00:00+00:00,0.9975777514,1.0077731211
2023-05-29 08:30:00+00:00,0.9972894664,1.0077731211
2023-05-29 09:00:00+00:00,0.9964804084,1.0077731211
2023-05-29 09:30:00+00:00,0.9965362055,1.0077731211
2023-05-29 10:00:00+00:00,0.9963967128,1.0077731211
2023-05-29 10:30:00+00:00,0.9964711089,1.0077731211
2023-05-29 11:00:00+00:00,0.9967407949,1.0077731211
2023-05-29 11:30:00+00:00,0.9960340316,1.0077731211
2023-05-29 12:00:00+00:00,0.9962200219,1.0077731211
2023-05-29 12:30:00+00:00,0.9964339108,1.0077731211
2023-05-29 13:00:00+00:00,0.9962014229,1.0077731211
2023-05-29 13:30:00+00:00,0.9959410364,1.0077731211
2023-05-29 14:00:00+00:00,0.9958387418,1.0077731211
2023-05-29 14:30:00+00:00,0.9958666403,1.0077731211
2023-05-29 15:00:00+00:00,0.9958108432,1.0077731211
2023-05-29 15:30:00+00:00,0.9963502152,1.0077731211
2023-05-29 16:00:00+00:00,0.9962200219,1.0077731211
2023-05-29 16:30:00+00:00,0.9962386210,1.0077731211
2023-05-29 17:00:00+00:00,0.9962014229,1.0077731211
2023-05-29 17:30:00+00:00,0.9961456258,1.0077731211
2023-05-30 06:00:00+00:00,0.9963227399,1.0077731211
2023-05-30 06:30:00+00:00,0.9969193348,1.0077731211
2023-05-30 07:00:00+00:00,0.9953439515,1.0077731211
2023-05-30 07:30:00+00:00,0.9965371412,1.0077731211
2023-05-30 08:00:00+00:00,0.9971896669,1.0077731211
2023-05-30 08:30:00+00:00,0.9978608361,1.0077731211
2023-05-30 09:00:00+00:00,0.9989235206,1.0077731211
2023-05-30 09:30:00+00:00,0.9992497834,1.0077731211
2023-05-30 10:00:00+00:00,0.9998836654,1.0077731211
2023-05-30 10:30:00+00:00,1.0003870423,1.0077731211
2023-05-30 11:00:00+00:00,1.0005268693,1.0077731211
2023-05-30 11:30:00+00:00,1.0015429449,1.0077731211
2023-05-30 12:00:00+00:00,1.0007878796,1.0077731211
2023-05-30 12:30:00+00:00,0.9995294372,1.0077731211
2023-05-30 13:00:00+00:00,1.0005548346,1.0077731211
2023-05-30 13:30:00+00:00,1.0002378936,1.0077731211
2023-05-30 14:00:00+00:00,1.0000607795,1.0077731211
2023-05-30 14:30:00+00:00,1.0000048487,1.0077731211
2023-05-30 15:00:00+00:00,0.9995294372,1.0077731211
2023-05-30 15:30:00+00:00,0.9994455410,1.0077731211
2023-05-30 16:00:00+00:00,0.9997811256,1.0077731211
2023-05-30 16:30:00+00:00,0.9993709667,1.0077731211
2023-05-30 17:00:00+00:00,0.9989701295,1.0077731211
2023-05-30 17:30:00+00:00,0.9990167385,1.0077731211
2023-05-31 06:00:00+00:00,0.9979334391,1.0077731211
2023-05-31 06:30:00+00:00,0.9978400513,1.0077731211
2023-05-31 07:00:00+00:00,0.9972330301,1.0077731211
2023-05-31 07:30:00+00:00,0.9968408011,1.0077731211
2023-05-31 08:00:00+00:00,0.9964952659,1.0077731211
2023-05-31 08:30:00+00:00,0.9955053545,1.0077731211
2023-05-31 09:00:00+00:00,0.9966727029,1.0077731211
2023-05-31 09:30:00+00:00,0.9970088992,1.0077731211
2023-05-31 10:00:00+00:00,0.9966540253,1.0077731211
2023-05-31 10:30:00+00:00,0.9970369156,1.0077731211
2023-05-31 11:00:00+00:00,0.9975879040,1.0077731211
2023-05-31 11:30:00+00:00,0.9973637731,1.0077731211
2023-05-31 12:00:00+00:00,0.9976159203,1.0077731211
2023-05-31 12:30:00+00:00,0.9974571610,1.0077731211
2023-05-31 13:00:00+00:00,0.9979241003,1.0077731211
2023-05-31 13:30:00+00:00,0.9984657500,1.0077731211
2023-05-31 14:00:00+00:00,0.9959069223,1.0077731211
2023-05-31 14:30:00+00:00,0.9956454362,1.0077731211
2023-05-31 15:00:00+00:00,0.9951037866,1.0077731211
2023-05-31 15:30:00+00:00,0.9948423005,1.0077731211
2023-05-31 16:00:00+00:00,0.9941512303,1.0077731211
2023-05-31 16:30:00+00:00,0.9934694989,1.0077731211
2023-05-31 17:00:00+00:00,0.9944313939,1.0077731211
2023-05-31 17:30:00+00:00,0.9958228732,1.0077731211
2023-06-01 06:00:00+00:00,0.9960653656,1.0077731211
2023-06-01 06:30:00+00:00,0.9964850639,1.0077731211
2023-06-01 07:00:00+00:00,0.9953845216,1.0077731211
2023-06-01 07:30:00+00:00,0.9951886624,1.0077731211
2023-06-01 08:00:00+00:00,0.9955897074,1.0077731211
2023-06-01 08:30:00+00:00,0.9967089029,1.0077731211
2023-06-01 09:00:00+00:00,0.9970726415,1.0077731211
2023-06-01 09:30:00+00:00,0.9987887413,1.0077731211
2023-06-01 10:00:00+00:00,0.9983503897,1.0077731211
2023-06-01 10:30:00+00:00,0.9987887413,1.0077731211
2023-06-01 11:00:00+00:00,0.9987700880,1.0077731211
2023-06-01 11:30:00+00:00,0.9985089424,1.0077731211
2023-06-01 12:00:00+00:00,0.9972964806,1.0077731211
2023-06-01 12:30:00+00:00,0.9987048016,1.0077731211
2023-06-01 13:00:00+00:00,0.9991151733,1.0077731211
2023-06-01 13:30:00+00:00,1.0006074340,1.0077731211
2023-06-01 14:00:00+00:00,1.0003742683,1.0077731211
2023-06-01 14:30:00+00:00,1.0008779062,1.0077731211
2023-06-01 15:00:00+00:00,1.0014188507,1.0077731211
2023-06-01 15:30:00+00:00,1.0026872723,1.0077731211
2023-06-01 16:00:00+00:00,1.0029670712,1.0077731211
2023-06-01 16:30:00+00:00,1.0035453222,1.0077731211
2023-06-01 17:00:00+00:00,1.0036199352,1.0077731211
2023-06-01 17:30:00+00:00,1.0039370406,1.0077731211
2023-06-02 06:00:00+00:00,1.0038717966,1.0077731211
2023-06-02 06:30:00+00:00,1.0039090789,1.0077731211
2023-06-02 07:00:00+00:00,1.0042073371,1.0077731211
2023-06-02 07:30:00+00:00,1.0030795484,1.0077731211
2023-06-02 08:00:00+00:00,1.0034710122,1.0077731211
2023-06-02 08:30:00+00:00,1.0042259783,1.0077731211
2023-06-02 09:00:00+00:00,1.0033032420,1.0077731211
2023-06-02 09:30:00+00:00,1.0035642179,1.0077731211
2023-06-02 10:00:00+00:00,1.0037692704,1.0077731211
2023-06-02 10:30:00+00:00,1.0035828590,1.0077731211
2023-06-02 11:00:00+00:00,1.0035269356,1.0077731211
2023-06-02 11:30:00+00:00,1.0026694433,1.0077731211
2023-06-02 12:00:00+00:00,1.0031820746,1.0077731211
2023-06-02 12:30:00+00:00,1.0017187454,1.0077731211
2023-06-02 13:00:00+00:00,1.0035642179,1.0077731211
2023-06-02 13:30:00+00:00,1.0012433965,1.0077731211
2023-06-02 14:00:00+00:00,0.9999478376,1.0077731211
2023-06-02 14:30:00+00:00,0.9994911297,1.0077731211
2023-06-02 15:00:00+00:00,1.0000317227,1.0077731211
2023-06-02 15:30:00+00:00,0.9994631681,1.0077731211
2023-06-02 16:00:00+00:00,0.9985497524,1.0077731211
2023-06-02 16:30:00+00:00,0.9982514942,1.0077731211
2023-06-02 17:00:00+00:00,0.9987361637,1.0077731211
2023-06-02 17:30:00+00:00,0.9982514942,1.0077731211
2023-06-05 06:00:00+00:00,0.9975238920,1.0077731211
2023-06-05 06:30:00+00:00,0.9975425485,1.0077731211
2023-06-05 07:00:00+00:00,0.9970015110,1.0077731211
2023-06-05 07:30:00+00:00,0.9971694192,1.0077731211
2023-06-05 08:00:00+00:00,0.9971321063,1.0077731211
2023-06-05 08:30:00+00:00,0.9977570979,1.0077731211
2023-06-05 09:00:00+00:00,0.9975052356,1.0077731211
2023-06-05 09:30:00+00:00,0.9974119532,1.0077731211
2023-06-05 10:00:00+00:00,0.9969641981,1.0077731211
2023-06-05 10:30:00+00:00,0.9974679227,1.0077731211
2023-06-05 11:00:00+00:00,0.9969641981,1.0077731211
2023-06-05 11:30:00+00:00,0.9971507627,1.0077731211
2023-06-05 12:00:00+00:00,0.9966656946,1.0077731211
2023-06-05 12:30:00+00:00,0.9961712983,1.0077731211
2023-06-05 13:00:00+00:00,0.9966843511,1.0077731211
2023-06-05 13:30:00+00:00,0.9963392065,1.0077731211
2023-06-05 14:00:00+00:00,0.9997813244,1.0077731211
2023-06-05 14:30:00+00:00,0.9991376763,1.0077731211
2023-06-05 15:00:00+00:00,0.9993149128,1.0077731211
2023-06-05 15:30:00+00:00,1.0000518432,1.0077731211
2023-06-05 16:00:00+00:00,0.9993522257,1.0077731211
2023-06-05 16:30:00+00:00,0.9992029740,1.0077731211
2023-06-05 17:00:00+00:00,0.9988951423,1.0077731211
2023-06-05 17:30:00+00:00,0.9993242410,1.0077731211
2023-06-06 06:00:00+00:00,0.9995105952,1.0077731211
2023-06-06 06:30:00+00:00,0.9992496993,1.0077731211
2023-06-06 07:00:00+00:00,0.9981688451,1.0077731211
2023-06-06 07:30:00+00:00,0.9983551993,1.0077731211
2023-06-06 08:00:00+00:00,0.9971438972,1.0077731211
2023-06-06 08:30:00+00:00,0.9969202722,1.0077731211
2023-06-06 09:00:00+00:00,0.9964916576,1.0077731211
2023-06-06 09:30:00+00:00,0.9962680326,1.0077731211
2023-06-06 10:00:00+00:00,0.9956623816,1.0077731211
2023-06-06 10:30:00+00:00,0.9967898243,1.0077731211
2023-06-06 11:00:00+00:00,0.9961934910,1.0077731211
2023-06-06 11:30:00+00:00,0.9948424233,1.0077731211
2023-06-06 12:00:00+00:00,0.9946094806,1.0077731211
2023-06-06 12:30:00+00:00,0.9942740431,1.0077731211
2023-06-06 13:00:00+00:00,0.9950567306,1.0077731211
2023-06-06 13:30:00+00:00,0.9944417618,1.0077731211
