time,mid_open,mid_high,mid_low,mid_close,bid_open,bid_close,ask_open,ask_close,spread,volume
2016-04-17 21:00:00+00:00,153.629,153.781,153.004,153.122,153.529,153.103,153.729,153.141,0.03799999999998249,21839
2016-04-18 01:00:00+00:00,153.122,153.356,152.834,153.096,153.102,153.079,153.142,153.112,0.03299999999998704,19764
2016-04-18 05:00:00+00:00,153.095,153.994,152.524,153.807,153.079,153.791,153.111,153.823,0.03200000000001069,29959
2016-04-18 09:00:00+00:00,153.806,154.432,153.188,154.202,153.791,154.184,153.822,154.220,0.036000000000001364,27841
2016-04-18 13:00:00+00:00,154.202,155.718,153.982,155.400,154.185,155.384,154.220,155.415,0.03100000000000591,34999
2016-04-18 17:00:00+00:00,155.402,155.528,155.262,155.382,155.387,155.355,155.416,155.410,0.05500000000000682,11597
2016-04-18 21:00:00+00:00,155.377,156.080,155.291,155.938,155.277,155.922,155.477,155.955,0.03300000000001546,14271
2016-04-19 01:00:00+00:00,155.933,156.200,155.864,156.069,155.916,156.054,155.950,156.084,0.030000000000001137,14286
2016-04-19 05:00:00+00:00,156.069,156.543,155.646,156.504,156.053,156.488,156.085,156.519,0.03100000000000591,30228
2016-04-19 09:00:00+00:00,156.506,157.468,156.451,157.130,156.487,157.115,156.526,157.144,0.028999999999996362,34449
2016-04-19 13:00:00+00:00,157.130,157.714,156.829,156.984,157.113,156.971,157.146,156.998,0.026999999999986812,38801
2016-04-19 17:00:00+00:00,156.990,157.303,156.868,157.258,156.973,157.220,157.007,157.295,0.07499999999998863,11912
2016-04-19 21:00:00+00:00,157.183,157.386,156.844,156.989,157.086,156.973,157.280,157.005,0.031999999999982265,11449
2016-04-20 01:00:00+00:00,156.984,157.024,156.494,156.566,156.967,156.550,157.000,156.582,0.031999999999982265,15841
2016-04-20 05:00:00+00:00,156.566,156.836,156.206,156.618,156.550,156.604,156.583,156.633,0.028999999999996362,27481
2016-04-20 09:00:00+00:00,156.622,157.326,156.556,157.244,156.604,157.227,156.639,157.261,0.033999999999991815,26562
2016-04-20 13:00:00+00:00,157.246,157.819,157.075,157.736,157.228,157.721,157.263,157.752,0.03100000000000591,36697
2016-04-20 17:00:00+00:00,157.736,157.882,157.313,157.424,157.720,157.399,157.753,157.449,0.05000000000001137,18027
2016-04-20 21:00:00+00:00,157.461,157.533,157.131,157.233,157.361,157.216,157.561,157.250,0.033999999999991815,11300
2016-04-21 01:00:00+00:00,157.234,157.548,156.972,157.292,157.215,157.279,157.252,157.306,0.027000000000015234,14914
2016-04-21 05:00:00+00:00,157.287,157.544,156.878,157.141,157.272,157.128,157.302,157.154,0.02600000000001046,29096
2016-04-21 09:00:00+00:00,157.144,158.384,157.120,158.222,157.130,158.206,157.157,158.239,0.03300000000001546,38325
2016-04-21 13:00:00+00:00,158.222,158.266,156.621,156.929,158.206,156.914,158.238,156.944,0.030000000000001137,46327
2016-04-21 17:00:00+00:00,156.929,157.024,156.730,156.778,156.913,156.757,156.945,156.799,0.04200000000000159,12912
2016-04-21 21:00:00+00:00,156.757,156.894,156.532,156.740,156.689,156.723,156.825,156.756,0.03299999999998704,13522
2016-04-22 01:00:00+00:00,156.740,158.075,156.680,157.902,156.723,157.881,156.757,157.922,0.04099999999999682,21501
2016-04-22 05:00:00+00:00,157.902,158.887,157.654,158.276,157.882,158.257,157.921,158.294,0.03700000000000614,42833
2016-04-22 09:00:00+00:00,158.275,159.892,158.124,159.845,158.257,159.829,158.293,159.861,0.031999999999982265,34286
2016-04-22 13:00:00+00:00,159.846,160.878,159.797,160.607,159.829,160.591,159.862,160.623,0.031999999999982265,48945
2016-04-22 17:00:00+00:00,160.608,161.270,160.560,160.999,160.592,160.899,160.623,161.099,0.19999999999998863,16891
2016-04-24 21:00:00+00:00,161.819,161.847,160.632,160.669,161.719,160.652,161.919,160.686,0.034000000000020236,21084
2016-04-25 01:00:00+00:00,160.670,160.788,160.270,160.287,160.653,160.270,160.686,160.304,0.033999999999991815,22162
2016-04-25 05:00:00+00:00,160.288,160.774,160.024,160.391,160.270,160.377,160.305,160.405,0.027999999999991587,35164
2016-04-25 09:00:00+00:00,160.390,161.346,160.344,160.926,160.375,160.913,160.406,160.940,0.026999999999986812,33163
2016-04-25 13:00:00+00:00,160.929,161.216,160.493,161.144,160.915,161.130,160.943,161.159,0.028999999999996362,32347
2016-04-25 17:00:00+00:00,161.144,161.327,160.794,161.048,161.130,161.009,161.158,161.086,0.0770000000000266,13013
2016-04-25 21:00:00+00:00,161.084,161.178,160.786,161.034,161.022,161.017,161.145,161.050,0.03300000000001546,13833
2016-04-26 01:00:00+00:00,161.032,161.321,160.644,161.022,161.014,161.005,161.051,161.039,0.033999999999991815,21348
2016-04-26 05:00:00+00:00,161.022,161.534,160.466,161.511,161.006,161.495,161.039,161.527,0.031999999999982265,31644
2016-04-26 09:00:00+00:00,161.510,162.254,161.227,162.205,161.494,162.186,161.527,162.224,0.03799999999998249,29250
2016-04-26 13:00:00+00:00,162.204,162.705,161.980,162.451,162.187,162.436,162.222,162.466,0.030000000000001137,37037
2016-04-26 17:00:00+00:00,162.452,162.524,162.232,162.304,162.436,162.281,162.467,162.328,0.046999999999997044,12169
2016-04-26 21:00:00+00:00,162.289,162.332,162.017,162.126,162.189,162.108,162.389,162.145,0.03700000000000614,10875
2016-04-27 01:00:00+00:00,162.126,162.224,161.880,161.915,162.108,161.899,162.144,161.931,0.03200000000001069,19553
2016-04-27 05:00:00+00:00,161.915,162.620,161.625,162.238,161.897,162.222,161.933,162.253,0.03099999999997749,29033
2016-04-27 09:00:00+00:00,162.240,162.819,161.942,162.074,162.224,162.059,162.256,162.090,0.03100000000000591,26042
2016-04-27 13:00:00+00:00,162.076,162.248,161.654,162.006,162.061,161.990,162.090,162.022,0.031999999999982265,29873
2016-04-27 17:00:00+00:00,162.006,162.374,161.710,162.095,161.989,161.997,162.022,162.193,0.19599999999999795,39254
2016-04-27 21:00:00+00:00,162.102,162.386,161.922,162.308,162.002,162.290,162.202,162.327,0.03700000000000614,16208
2016-04-28 01:00:00+00:00,162.310,162.582,158.109,158.450,162.292,158.431,162.327,158.470,0.03899999999998727,50735
2016-04-28 05:00:00+00:00,158.457,158.629,157.590,157.919,158.437,157.901,158.477,157.937,0.036000000000001364,61410
2016-04-28 09:00:00+00:00,157.922,158.146,157.079,157.834,157.903,157.820,157.940,157.849,0.028999999999996362,37587
2016-04-28 13:00:00+00:00,157.835,158.502,157.698,158.149,157.821,158.132,157.849,158.166,0.033999999999991815,34686
