time,mid_open,mid_high,mid_low,mid_close,bid_open,bid_close,ask_open,ask_close,spread,volume
2021-02-25 22:00:00+00:00,1.40269,1.40278,1.39504,1.39970,1.40239,1.39962,1.40299,1.39978,0.00015999999999993797,7852
2021-02-26 02:00:00+00:00,1.39968,1.40220,1.39428,1.39500,1.39959,1.39491,1.39976,1.39510,0.00018999999999991246,7148
2021-02-26 06:00:00+00:00,1.39500,1.39612,1.39013,1.39432,1.39491,1.39425,1.39510,1.39439,0.000140000000000029,14155
2021-02-26 10:00:00+00:00,1.39430,1.39684,1.38880,1.39570,1.39422,1.39563,1.39438,1.39578,0.0001500000000000945,17791
2021-02-26 14:00:00+00:00,1.39574,1.39874,1.39135,1.39453,1.39566,1.39446,1.39581,1.39460,0.000140000000000029,22462
2021-02-26 18:00:00+00:00,1.39451,1.39580,1.39210,1.39276,1.39444,1.39201,1.39458,1.39351,0.0015000000000000568,7817
2021-02-28 22:00:00+00:00,1.39360,1.39993,1.39308,1.39852,1.39285,1.39843,1.39435,1.39861,0.00017999999999984695,9044
2021-03-01 02:00:00+00:00,1.39850,1.39958,1.39641,1.39832,1.39842,1.39824,1.39858,1.39841,0.00017000000000000348,4825
2021-03-01 06:00:00+00:00,1.39832,1.39987,1.39276,1.39462,1.39824,1.39455,1.39841,1.39469,0.000140000000000029,8126
2021-03-01 10:00:00+00:00,1.39460,1.39785,1.39042,1.39377,1.39452,1.39370,1.39467,1.39384,0.000140000000000029,8492
2021-03-01 14:00:00+00:00,1.39379,1.39612,1.39116,1.39190,1.39371,1.39182,1.39387,1.39198,0.00015999999999993797,11917
2021-03-01 18:00:00+00:00,1.39192,1.39322,1.39040,1.39243,1.39185,1.39213,1.39200,1.39273,0.0005999999999999339,4164
2021-03-01 22:00:00+00:00,1.39248,1.39324,1.39018,1.39064,1.39218,1.39058,1.39278,1.39071,0.00012999999999996348,3370
2021-03-02 02:00:00+00:00,1.39062,1.39121,1.38662,1.38821,1.39055,1.38813,1.39069,1.38829,0.00015999999999993797,6259
2021-03-02 06:00:00+00:00,1.38821,1.39022,1.38592,1.38670,1.38813,1.38662,1.38829,1.38678,0.00015999999999993797,8802
2021-03-02 10:00:00+00:00,1.38667,1.39288,1.38590,1.39112,1.38659,1.39104,1.38675,1.39119,0.00014999999999987246,8039
2021-03-02 14:00:00+00:00,1.39110,1.39704,1.39098,1.39678,1.39102,1.39672,1.39117,1.39685,0.00012999999999996348,10474
2021-03-02 18:00:00+00:00,1.39680,1.39772,1.39527,1.39548,1.39674,1.39518,1.39687,1.39578,0.0005999999999999339,3585
2021-03-02 22:00:00+00:00,1.39600,1.39662,1.39504,1.39610,1.39570,1.39600,1.39630,1.39619,0.0001900000000001345,2065
2021-03-03 02:00:00+00:00,1.39612,1.39662,1.39494,1.39522,1.39603,1.39514,1.39621,1.39529,0.00014999999999987246,2924
2021-03-03 06:00:00+00:00,1.39524,1.40066,1.39374,1.39820,1.39517,1.39812,1.39531,1.39829,0.00017000000000000348,8418
2021-03-03 10:00:00+00:00,1.39818,1.39880,1.39426,1.39704,1.39810,1.39698,1.39827,1.39711,0.00012999999999996348,9700
2021-03-03 14:00:00+00:00,1.39707,1.39918,1.39210,1.39712,1.39700,1.39705,1.39714,1.39718,0.00013000000000018552,15438
2021-03-03 18:00:00+00:00,1.39709,1.39848,1.39476,1.39551,1.39702,1.39521,1.39716,1.39581,0.0005999999999999339,5427
2021-03-03 22:00:00+00:00,1.39558,1.39581,1.39213,1.39414,1.39528,1.39407,1.39588,1.39421,0.000140000000000029,3278
2021-03-04 02:00:00+00:00,1.39416,1.39612,1.39322,1.39555,1.39410,1.39546,1.39423,1.39564,0.000180000000000069,4943
2021-03-04 06:00:00+00:00,1.39555,1.39684,1.39166,1.39290,1.39546,1.39283,1.39564,1.39296,0.00012999999999996348,9033
2021-03-04 10:00:00+00:00,1.39286,1.39724,1.39208,1.39622,1.39279,1.39614,1.39294,1.39630,0.00016000000000016001,9077
2021-03-04 14:00:00+00:00,1.39620,1.40174,1.39222,1.39240,1.39611,1.39232,1.39628,1.39248,0.00015999999999993797,19774
2021-03-04 18:00:00+00:00,1.39236,1.39384,1.38803,1.38973,1.39226,1.38943,1.39247,1.39003,0.000600000000000156,12627
2021-03-04 22:00:00+00:00,1.38973,1.39015,1.38676,1.38820,1.38943,1.38812,1.39003,1.38828,0.00015999999999993797,4508
2021-03-05 02:00:00+00:00,1.38817,1.39067,1.38722,1.38864,1.38809,1.38855,1.38825,1.38873,0.000180000000000069,4577
2021-03-05 06:00:00+00:00,1.38864,1.38903,1.38122,1.38200,1.38855,1.38192,1.38873,1.38207,0.00014999999999987246,9844
2021-03-05 10:00:00+00:00,1.38194,1.38378,1.37790,1.38258,1.38187,1.38250,1.38200,1.38265,0.00014999999999987246,14430
2021-03-05 14:00:00+00:00,1.38255,1.38698,1.37946,1.38248,1.38248,1.38241,1.38262,1.38256,0.0001500000000000945,24223
2021-03-05 18:00:00+00:00,1.38246,1.38538,1.38216,1.38378,1.38238,1.38303,1.38253,1.38453,0.0015000000000000568,6118
2021-03-07 22:00:00+00:00,1.38180,1.38658,1.38055,1.38506,1.38105,1.38498,1.38255,1.38513,0.00014999999999987246,7457
2021-03-08 02:00:00+00:00,1.38508,1.38534,1.38092,1.38348,1.38499,1.38338,1.38517,1.38358,0.00019999999999997797,5328
2021-03-08 06:00:00+00:00,1.38346,1.38465,1.38004,1.38312,1.38337,1.38304,1.38355,1.38319,0.00014999999999987246,9302
2021-03-08 10:00:00+00:00,1.38314,1.38566,1.38140,1.38496,1.38308,1.38489,1.38321,1.38504,0.0001500000000000945,10739
2021-03-08 14:00:00+00:00,1.38494,1.38548,1.38030,1.38384,1.38486,1.38377,1.38501,1.38390,0.00012999999999996348,15314
2021-03-08 18:00:00+00:00,1.38386,1.38468,1.38148,1.38242,1.38379,1.38212,1.38392,1.38272,0.0005999999999999339,5419
2021-03-08 22:00:00+00:00,1.38259,1.38278,1.38022,1.38074,1.38229,1.38066,1.38289,1.38082,0.00015999999999993797,4177
2021-03-09 02:00:00+00:00,1.38076,1.38505,1.38072,1.38391,1.38067,1.38383,1.38085,1.38399,0.00016000000000016001,6645
2021-03-09 06:00:00+00:00,1.38394,1.39002,1.38274,1.38962,1.38385,1.38955,1.38402,1.38969,0.000140000000000029,10541
2021-03-09 10:00:00+00:00,1.38964,1.38972,1.38600,1.38872,1.38957,1.38865,1.38972,1.38880,0.0001500000000000945,10125
2021-03-09 14:00:00+00:00,1.38874,1.39256,1.38806,1.38900,1.38868,1.38894,1.38881,1.38907,0.00012999999999996348,12868
2021-03-09 18:00:00+00:00,1.38903,1.39050,1.38849,1.38960,1.38895,1.38930,1.38911,1.38990,0.0005999999999999339,4114
2021-03-09 22:00:00+00:00,1.38935,1.39010,1.38686,1.38702,1.38905,1.38694,1.38965,1.38711,0.00017000000000000348,2899
2021-03-10 02:00:00+00:00,1.38705,1.38720,1.38478,1.38582,1.38696,1.38573,1.38714,1.38592,0.0001900000000001345,3965
2021-03-10 06:00:00+00:00,1.38582,1.39101,1.38456,1.39087,1.38573,1.39079,1.38592,1.39095,0.00015999999999993797,6354
2021-03-10 10:00:00+00:00,1.39085,1.39144,1.38552,1.39067,1.39077,1.39059,1.39093,1.39075,0.00015999999999993797,10208
2021-03-10 14:00:00+00:00,1.39070,1.39346,1.38804,1.39054,1.39062,1.39046,1.39077,1.39061,0.00014999999999987246,12339
2021-03-10 18:00:00+00:00,1.39056,1.39384,1.38965,1.39325,1.39048,1.39295,1.39064,1.39355,0.000600000000000156,5921
2021-03-10 22:00:00+00:00,1.39313,1.39362,1.39188,1.39266,1.39283,1.39257,1.39343,1.39274,0.00017000000000000348,3063
2021-03-11 02:00:00+00:00,1.39268,1.39414,1.39262,1.39394,1.39260,1.39386,1.39275,1.39402,0.00015999999999993797,3261
2021-03-11 06:00:00+00:00,1.39392,1.39586,1.39252,1.39500,1.39382,1.39493,1.39402,1.39507,0.000140000000000029,6701
2021-03-11 10:00:00+00:00,1.39502,1.39774,1.39458,1.39656,1.39496,1.39649,1.39509,1.39663,0.000140000000000029,8525
2021-03-11 14:00:00+00:00,1.39659,1.39813,1.39394,1.39700,1.39652,1.39693,1.39666,1.39708,0.0001500000000000945,9759
2021-03-11 18:00:00+00:00,1.39698,1.39956,1.39680,1.39930,1.39690,1.39900,1.39706,1.39960,0.0005999999999999339,3711
2021-03-11 22:00:00+00:00,1.39900,1.40050,1.39824,1.39948,1.39870,1.39939,1.39930,1.39957,0.000180000000000069,2302
2021-03-12 02:00:00+00:00,1.39951,1.39951,1.39706,1.39754,1.39943,1.39746,1.39959,1.39763,0.00017000000000000348,3346
2021-03-12 06:00:00+00:00,1.39752,1.39768,1.39070,1.39126,1.39744,1.39119,1.39761,1.39133,0.000140000000000029,7855
2021-03-12 10:00:00+00:00,1.39128,1.39338,1.38794,1.38856,1.39121,1.38850,1.39135,1.38862,0.00011999999999989797,8493
2021-03-12 14:00:00+00:00,1.38858,1.39354,1.38636,1.39221,1.38852,1.39214,1.38865,1.39228,0.000140000000000029,10968
2021-03-12 18:00:00+00:00,1.39223,1.39328,1.39144,1.39206,1.39215,1.39131,1.39231,1.39281,0.0015000000000000568,3434
2021-03-14 21:00:00+00:00,1.39200,1.39416,1.39166,1.39320,1.39125,1.39313,1.39275,1.39328,0.0001500000000000945,2310
2021-03-15 01:00:00+00:00,1.39318,1.39498,1.39212,1.39252,1.39310,1.39244,1.39327,1.39260,0.00016000000000016001,4336
2021-03-15 05:00:00+00:00,1.39250,1.39474,1.38961,1.39430,1.39242,1.39423,1.39257,1.39436,0.00012999999999996348,6438
2021-03-15 09:00:00+00:00,1.39432,1.39470,1.39069,1.39228,1.39425,1.39220,1.39440,1.39236,0.00015999999999993797,6201
2021-03-15 13:00:00+00:00,1.39230,1.39252,1.38532,1.38863,1.39222,1.38856,1.39238,1.38870,0.000140000000000029,9539
2021-03-15 17:00:00+00:00,1.38865,1.39083,1.38815,1.38927,1.38859,1.38897,1.38871,1.38957,0.0005999999999999339,3095
2021-03-15 21:00:00+00:00,1.39001,1.39059,1.38836,1.38846,1.38971,1.38839,1.39031,1.38854,0.0001500000000000945,1356
2021-03-16 01:00:00+00:00,1.38844,1.38943,1.38657,1.38712,1.38836,1.38704,1.38853,1.38721,0.00017000000000000348,3085
2021-03-16 05:00:00+00:00,1.38710,1.38756,1.38160,1.38190,1.38701,1.38182,1.38720,1.38197,0.00014999999999987246,5685
2021-03-16 09:00:00+00:00,1.38192,1.38828,1.38090,1.38758,1.38185,1.38750,1.38200,1.38766,0.00015999999999993797,7566
2021-03-16 13:00:00+00:00,1.38756,1.39011,1.38695,1.38906,1.38749,1.38897,1.38762,1.38914,0.00017000000000000348,9479
2021-03-16 17:00:00+00:00,1.38908,1.39061,1.38882,1.38909,1.38901,1.38879,1.38915,1.38939,0.0005999999999999339,4325
2021-03-16 21:00:00+00:00,1.38917,1.39056,1.38887,1.38938,1.38887,1.38928,1.38947,1.38947,0.00018999999999991246,1263
2021-03-17 01:00:00+00:00,1.38934,1.38982,1.38786,1.38934,1.38925,1.38924,1.38944,1.38944,0.00019999999999997797,2773
2021-03-17 05:00:00+00:00,1.38931,1.39296,1.38782,1.38980,1.38922,1.38974,1.38940,1.38987,0.00012999999999996348,4890
2021-03-17 09:00:00+00:00,1.38982,1.39240,1.38868,1.39078,1.38976,1.39070,1.38989,1.39085,0.00014999999999987246,6506
2021-03-17 13:00:00+00:00,1.39076,1.39120,1.38672,1.38750,1.39068,1.38744,1.39083,1.38757,0.00012999999999996348,7657
2021-03-17 17:00:00+00:00,1.38753,1.39712,1.38512,1.39640,1.38746,1.39610,1.38760,1.39670,0.000600000000000156,13965
2021-03-17 21:00:00+00:00,1.39663,1.39776,1.39507,1.39693,1.39633,1.39684,1.39693,1.39702,0.00017999999999984695,2968
2021-03-18 01:00:00+00:00,1.39696,1.39722,1.39356,1.39522,1.39686,1.39514,1.39705,1.39530,0.00015999999999993797,4606
2021-03-18 05:00:00+00:00,1.39520,1.40014,1.39455,1.39562,1.39512,1.39555,1.39528,1.39570,0.00014999999999987246,9085
2021-03-18 09:00:00+00:00,1.39566,1.39940,1.39216,1.39445,1.39559,1.39438,1.39573,1.39452,0.000140000000000029,11566
2021-03-18 13:00:00+00:00,1.39442,1.39526,1.38976,1.39324,1.39435,1.39318,1.39450,1.39331,0.00012999999999996348,10713
2021-03-18 17:00:00+00:00,1.39327,1.39514,1.39151,1.39237,1.39319,1.39207,1.39335,1.39267,0.000600000000000156,6379
2021-03-18 21:00:00+00:00,1.39296,1.39338,1.39012,1.39074,1.39266,1.39065,1.39326,1.39082,0.00017000000000000348,2505
2021-03-19 01:00:00+00:00,1.39070,1.39258,1.38924,1.39223,1.39062,1.39215,1.39079,1.39231,0.00015999999999993797,4087
2021-03-19 05:00:00+00:00,1.39220,1.39568,1.39064,1.39514,1.39212,1.39507,1.39229,1.39522,0.00014999999999987246,6300
2021-03-19 09:00:00+00:00,1.39512,1.39592,1.38786,1.38900,1.39505,1.38892,1.39518,1.38907,0.0001500000000000945,7075
2021-03-19 13:00:00+00:00,1.38896,1.38898,1.38304,1.38734,1.38889,1.38727,1.38902,1.38742,0.0001500000000000945,15452
2021-03-19 17:00:00+00:00,1.38732,1.38863,1.38589,1.38692,1.38726,1.38617,1.38739,1.38767,0.0015000000000000568,4084
2021-03-21 21:00:00+00:00,1.38384,1.38474,1.38275,1.38295,1.38309,1.38287,1.38459,1.38303,0.00015999999999993797,1946
2021-03-22 01:00:00+00:00,1.38292,1.38542,1.38179,1.38486,1.38286,1.38477,1.38299,1.38494,0.00017000000000000348,2476
2021-03-22 05:00:00+00:00,1.38482,1.38720,1.38364,1.38653,1.38474,1.38647,1.38491,1.38659,0.00011999999999989797,5645
2021-03-22 09:00:00+00:00,1.38658,1.38769,1.38404,1.38457,1.38651,1.38450,1.38664,1.38464,0.000140000000000029,5892
2021-03-22 13:00:00+00:00,1.38453,1.38656,1.38211,1.38590,1.38446,1.38583,1.38460,1.38596,0.00013000000000018552,7324
2021-03-22 17:00:00+00:00,1.38592,1.38715,1.38544,1.38636,1.38586,1.38606,1.38599,1.38666,0.0005999999999999339,2219
2021-03-22 21:00:00+00:00,1.38636,1.38665,1.38446,1.38502,1.38606,1.38494,1.38666,1.38511,0.00017000000000000348,1296
2021-03-23 01:00:00+00:00,1.38500,1.38540,1.38336,1.38341,1.38492,1.38332,1.38509,1.38350,0.00017999999999984695,2503
2021-03-23 05:00:00+00:00,1.38339,1.38530,1.38020,1.38110,1.38330,1.38103,1.38348,1.38117,0.000140000000000029,6066
2021-03-23 09:00:00+00:00,1.38108,1.38138,1.37517,1.37930,1.38102,1.37923,1.38114,1.37936,0.00012999999999996348,9583
2021-03-23 13:00:00+00:00,1.37932,1.38006,1.37690,1.37738,1.37926,1.37731,1.37938,1.37745,0.000140000000000029,8008
2021-03-23 17:00:00+00:00,1.37736,1.37805,1.37407,1.37521,1.37729,1.37491,1.37742,1.37551,0.0005999999999999339,4772
2021-03-23 21:00:00+00:00,1.37531,1.37593,1.37240,1.37343,1.37501,1.37335,1.37561,1.37351,0.00015999999999993797,2416
2021-03-24 01:00:00+00:00,1.37345,1.37396,1.37042,1.37126,1.37336,1.37119,1.37354,1.37133,0.000140000000000029,2708
